Id;Name;Duration;LastRun;LastResults;Verdict;Cycle;Stage
24210;100534;100840;2016-05-10 15:25:00;[1, 0, 0, 0, 0, 0];1;249;648
24211;100499;103676;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24212;100533;103420;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24213;100498;103064;2016-05-10 15:25:00;[1, 0, 0, 0, 1];1;249;648
24214;100532;104512;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24215;100531;111786;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24216;100497;103462;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24217;100496;104676;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24218;100490;105943;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24219;100509;106802;2016-05-10 15:25:00;[1, 0, 0, 1, 0, 1, 1, 1];1;249;648
24220;100529;104466;2016-05-10 15:25:00;[1, 0, 0, 0, 0];1;249;648
24221;100528;40050;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24222;100473;104208;2016-05-10 15:25:00;[1, 0, 0, 1, 0, 1, 1, 1];1;249;648
24223;100510;101864;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24224;100527;102668;2016-05-10 15:25:00;[1, 0, 0, 0, 0, 0];1;249;648
24225;100494;86130;2016-05-10 15:25:00;[1, 0, 0, 0, 1];1;249;648
24226;100526;78276;2016-05-10 15:25:00;[1, 0, 0, 0, 0, 0];1;249;648
24227;100525;80217;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24228;100493;102071;2016-05-10 15:25:00;[1, 0, 0, 0, 1];1;249;648
24229;100492;105522;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24230;100474;104528;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24231;100491;108340;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24232;100530;103747;2016-05-10 15:25:00;[1, 1, 1, 1, 1];1;249;648
24233;100458;102374;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24234;100442;101461;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24235;100448;104035;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24236;100457;55760;2016-05-10 15:25:00;[1, 0, 0, 0, 1];1;249;648
24237;100436;108785;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24238;100430;107799;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24239;100455;101495;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24240;100441;107015;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24241;100453;104445;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24242;100452;105994;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24243;100434;110763;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24244;100437;105447;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24245;100435;106119;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24246;100445;111163;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24247;100440;108964;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24248;100456;103465;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24249;100439;107336;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24250;100443;102905;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24251;100451;104382;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24252;100449;104558;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24253;100447;104997;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24254;100438;109576;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24255;100444;103962;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24256;100433;105842;2016-05-10 15:25:00;[1, 0, 0, 0, 1, 1, 1];1;249;648
24257;100431;103886;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24258;100446;105370;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24259;100450;100020;2016-05-10 15:25:00;[1, 0, 0, 1, 0];1;249;648
24260;100454;102116;2016-05-10 15:25:00;[1, 0, 0, 0];1;249;648
24261;100432;91247;2016-05-10 15:25:00;[1, 0, 0, 0, 1, 1, 1, 1, 1];1;249;648
24262;100503;96128;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1];1;249;649
24263;100538;102480;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24264;100440;108964;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24265;100508;46318;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;649
24266;100435;106119;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24267;100530;103747;2016-05-10 15:27:00;[1, 1, 1, 1, 1, 1];1;249;649
24268;100467;99793;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1];1;249;649
24269;100541;105916;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24270;100466;99663;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 1, 0];1;249;649
24271;100439;107336;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24272;100537;82861;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24273;100488;104564;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24274;100509;106802;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;649
24275;100443;102905;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24276;100450;100020;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0];1;249;649
24277;100426;38987;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 1, 0, 0, 1];1;249;649
24278;100468;102548;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24279;100527;102668;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 0, 0];1;249;649
24280;100493;102071;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1];1;249;649
24281;100461;104124;2016-05-10 15:27:00;[1, 1, 1, 0, 0];1;249;649
24282;100506;102039;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1];1;249;649
24283;100446;105370;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24284;100477;104515;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24285;100463;100698;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1];1;249;649
24286;100491;108340;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24287;100505;101865;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24288;100462;104782;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24289;100540;104292;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24290;100464;100580;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1];1;249;649
24291;100492;105522;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24292;100457;55760;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1];1;249;649
24293;100478;103172;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24294;100510;101864;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24295;100507;102730;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0];1;249;649
24296;100504;101976;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24297;100542;104668;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24298;100539;105210;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24299;100465;69823;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24300;100453;104445;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24301;100528;40050;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24302;100490;105943;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24303;100441;107015;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24304;100526;78276;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 0, 0];1;249;649
24305;100487;104529;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24306;100532;104512;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24307;100516;103341;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24308;100455;101495;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24309;100430;107799;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24310;100482;104804;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24311;100473;104208;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;649
24312;100517;105072;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24313;100454;102116;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24314;100434;110763;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24315;100518;101061;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24316;100481;103135;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24317;100431;103886;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24318;100531;111786;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24319;100519;106758;2016-05-10 15:27:00;[1, 1, 1, 1, 1, 1, 0];1;249;649
24320;100524;103158;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24321;100480;104695;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24322;100520;101633;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24323;100432;91247;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1, 1, 1, 1];1;249;649
24324;100474;104528;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24325;100521;110544;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24326;100479;105012;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24327;100522;100542;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0];1;249;649
24328;100475;105713;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24329;100523;103636;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24330;100433;105842;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1, 1];1;249;649
24331;100444;103962;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24332;100536;102254;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24333;100437;105447;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24334;100445;111163;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24335;100451;104382;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24336;100469;69458;2016-05-10 15:27:00;[1, 1, 0, 1, 1, 1, 1, 1, 1, 1];1;249;649
24337;100427;117682;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24338;100447;104997;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24339;100486;100712;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24340;100438;109576;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24341;100470;99309;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24342;100535;104023;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24343;100511;103574;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0];1;249;649
24344;100485;102897;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24345;100525;80217;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24346;100428;100383;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24347;100512;103913;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;649
24348;100534;100840;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 0, 0];1;249;649
24349;100513;103276;2016-05-10 15:27:00;[1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;649
24350;100476;101399;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24351;100471;101922;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24352;100456;103465;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24353;100484;104306;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24354;100514;101177;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24355;100483;103439;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24356;100429;99670;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24357;100533;103420;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24358;100472;104723;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24359;100452;105994;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24360;100515;106431;2016-05-10 15:27:00;[1, 1, 1, 0, 1, 0, 1];1;249;649
24361;100502;105094;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24362;100489;100557;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24363;100442;101461;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24364;100529;104466;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 0];1;249;649
24365;100449;104558;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24366;100499;103676;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24367;100448;104035;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24368;100460;76002;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24369;100501;102597;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1, 1, 1];1;249;649
24370;100495;102207;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1, 1];1;249;649
24371;100500;102245;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24372;100496;104676;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24373;100494;86130;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1];1;249;649
24374;100458;102374;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24375;100436;108785;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24376;100497;103462;2016-05-10 15:27:00;[1, 1, 0, 0, 0];1;249;649
24377;100498;103064;2016-05-10 15:27:00;[1, 1, 0, 0, 0, 1];1;249;649
24378;100459;107064;2016-05-10 15:27:00;[1, 1, 1, 1, 1, 1];1;249;649
24379;100431;103886;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 0];1;249;650
24380;100429;99670;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 0];1;249;650
24381;100428;100383;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 0];1;249;650
24382;100430;107799;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 0];1;249;650
24383;100427;117682;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 0];1;249;650
24384;100432;91247;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1];1;249;650
24385;100426;38987;2016-05-10 15:30:00;[1, 1, 1, 0, 0, 1, 1, 0, 0, 1];1;249;650
24386;100513;103276;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;650
24387;100491;108340;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24388;100518;101061;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24389;100512;103913;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;650
24390;100524;103158;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24391;100486;100712;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24392;100525;80217;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24393;100498;103064;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1];1;249;650
24394;100481;103135;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24395;100438;109576;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24396;100529;104466;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 0];1;249;650
24397;100485;102897;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24398;100526;78276;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 0, 0];1;249;650
24399;100462;104782;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24400;100531;111786;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24401;100528;40050;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24402;100511;103574;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0];1;249;650
24403;100530;103747;2016-05-10 15:31:00;[1, 1, 1, 1, 1, 1, 1];1;249;650
24404;100519;106758;2016-05-10 15:31:00;[1, 1, 1, 1, 1, 1, 1, 0];1;249;650
24405;100535;104023;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24406;100505;101865;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24407;100471;101922;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24408;100436;108785;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24409;100434;110763;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24410;100539;105210;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24411;100517;105072;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24412;100456;103465;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24413;100464;100580;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1, 1];1;249;650
24414;100446;105370;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24415;100532;104512;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24416;100499;103676;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24417;100483;103439;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24418;100472;104723;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24419;100452;105994;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24420;100458;102374;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24421;100496;104676;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24422;100533;103420;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24423;100437;105447;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24424;100445;111163;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24425;100515;106431;2016-05-10 15:31:00;[1, 1, 1, 1, 0, 1, 0, 1];1;249;650
24426;100454;102116;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24427;100516;103341;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24428;100534;100840;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 0, 0];1;249;650
24429;100455;101495;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24430;100501;102597;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1, 1, 1, 1];1;249;650
24431;100465;69823;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24432;100506;102039;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1];1;249;650
24433;100484;104306;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24434;100541;105916;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24435;100477;104515;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24436;100500;102245;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24437;100540;104292;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24438;100441;107015;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24439;100514;101177;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24440;100482;104804;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24441;100457;55760;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1];1;249;650
24442;100473;104208;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;650
24443;100463;100698;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1, 1];1;249;650
24444;100476;101399;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24445;100507;102730;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0];1;249;650
24446;100470;99309;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24447;100444;103962;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24448;100492;105522;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24449;100497;103462;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24450;100479;105012;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24451;100489;100557;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24452;100536;102254;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24453;100451;104382;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24454;100509;106802;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;650
24455;100449;104558;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24456;100461;104124;2016-05-10 15:31:00;[1, 1, 1, 1, 0, 0];1;249;650
24457;100510;101864;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24458;100522;100542;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0];1;249;650
24459;100495;102207;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1, 1];1;249;650
24460;100475;105713;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24461;100459;107064;2016-05-10 15:31:00;[1, 1, 1, 1, 1, 1, 1];1;249;650
24462;100493;102071;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1];1;249;650
24463;100487;104529;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24464;100503;96128;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1, 1];1;249;650
24465;100502;105094;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24466;100468;102548;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24467;100450;100020;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0];1;249;650
24468;100447;104997;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24469;100435;106119;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24470;100453;104445;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24471;100527;102668;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 0, 0];1;249;650
24472;100523;103636;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24473;100439;107336;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24474;100442;101461;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24475;100537;82861;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24476;100433;105842;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1, 1, 1];1;249;650
24477;100488;104564;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24478;100494;86130;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1];1;249;650
24479;100467;99793;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0, 1];1;249;650
24480;100521;110544;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24481;100460;76002;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24482;100443;102905;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24483;100469;69458;2016-05-10 15:31:00;[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1];1;249;650
24484;100440;108964;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24485;100504;101976;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24486;100538;102480;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24487;100542;104668;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24488;100520;101633;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24489;100474;104528;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24490;100490;105943;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24491;100508;46318;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 0, 1, 1, 1];1;249;650
24492;100480;104695;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24493;100448;104035;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24494;100466;99663;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 1, 1, 0];1;249;650
24495;100478;103172;2016-05-10 15:31:00;[1, 1, 1, 0, 0, 0];1;249;650
24496;100427;117682;2016-05-10 15:33:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24497;100426;38987;2016-05-10 15:33:00;[1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1];1;249;651
24498;100428;100383;2016-05-10 15:33:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24499;100430;107799;2016-05-10 15:33:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24500;100429;99670;2016-05-10 15:33:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24501;100534;100840;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0, 0, 0];1;249;651
24502;100500;102245;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24503;100435;106119;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24504;100438;109576;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24505;100446;105370;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24506;100464;100580;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0, 1, 1];1;249;651
24507;100511;103574;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 1, 0];1;249;651
24508;100477;104515;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24509;100451;104382;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24510;100490;105943;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24511;100483;103439;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24512;100537;82861;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
24513;100472;104723;2016-05-10 15:34:00;[1, 1, 1, 1, 0, 0, 0];1;249;651
